13.6355,42.8883,2016,1,4,1.9,26.2,13,34,29.5
14.1567,37.6332,2016,1,4,1.6,6.7,14,1,56.15
15.3458,40.74,2016,1,4,2.0,10.4,14,13,4.44
13.113,43.2033,2016,1,4,1.2,7.8,18,33,29.75
15.4752,37.353,2016,1,4,1.6,21.0,19,2,52.75
10.906,44.1627,2016,1,4,1.7,18.1,20,28,23.25
12.5155,43.3683,2016,1,4,0.5,5.5,22,49,23.83
13.3372,42.805,2016,1,5,1.3,17.2,0,35,13.75
15.2445,38.3265,2016,1,5,2.5,163.3,1,21,25.85
13.4023,42.4538,2016,1,5,1.1,9.2,2,38,55.51
13.2107,42.5923,2016,1,5,1.0,11.1,2,51,36.95
12.8597,43.2682,2016,1,5,1.3,10.8,3,58,30.02
13.2083,42.5952,2016,1,5,1.3,11.1,4,53,56.14
12.9768,42.9903,2016,1,5,1.5,10.3,5,0,28.16
10.2865,46.6182,2016,1,5,1.0,10.6,5,54,25.09
12.2927,43.4635,2016,1,5,0.6,7.9,6,24,39.87
12.2957,43.461,2016,1,5,0.5,7.5,6,26,1.42
12.2953,43.4652,2016,1,5,0.8,7.9,6,27,48.84
12.3237,43.6502,2016,1,5,0.8,9.3,6,45,50.09
12.32,43.6338,2016,1,5,1.6,9.0,7,13,37.99
12.5937,43.3532,2016,1,5,1.2,8.2,7,29,41.59
13.3738,41.6747,2016,1,5,1.4,15.0,13,24,38.42
15.688,38.6022,2016,1,5,3.2,160.7,14,2,42.3
12.9287,43.114,2016,1,5,1.1,21.7,15,3,41.12
11.7842,43.9927,2016,1,5,0.8,7.3,15,27,15.23
12.7737,42.7507,2016,1,5,1.2,10.4,18,9,55.07
15.9277,40.0257,2016,1,5,1.2,10.7,18,15,21.03
12.6123,43.2868,2016,1,5,1.2,10.9,18,21,48.03
12.626,43.2878,2016,1,5,1.4,10.1,18,29,53.26
12.6272,43.2917,2016,1,5,1.9,8.6,19,53,28.48
11.8858,43.967,2016,1,5,1.6,26.5,22,6,34.64
14.0162,41.9342,2016,1,6,2.2,7.2,1,18,47.56
13.2103,42.5945,2016,1,6,1.8,12.4,2,21,58.48
12.9558,42.8937,2016,1,6,1.7,10.3,3,20,53.58
9.8357,44.4407,2016,1,6,1.8,7.5,3,25,54.1
12.8385,43.4555,2016,1,6,1.6,44.2,3,52,27.23
15.049,37.9882,2016,1,6,1.1,10.4,8,14,11.66
12.3837,46.5755,2016,1,6,2.1,8.1,8,33,29.34
10.5758,46.4203,2016,1,6,0.8,9.8,8,38,58.61
15.6007,40.5405,2016,1,6,1.9,27.7,8,52,24.96
12.5448,43.3383,2016,1,6,1.2,8.0,8,57,32.56
14.9792,38.0092,2016,1,6,0.9,7.4,12,13,10.47
11.9063,43.9893,2016,1,6,3.0,28.5,15,20,20.91
12.6607,42.5753,2016,1,6,1.2,8.2,18,13,39.81
13.0342,42.6897,2016,1,6,1.2,9.3,18,23,40.53
15.5973,39.8397,2016,1,6,4.4,286.4,18,44,44.25
11.9,43.9993,2016,1,6,2.0,25.3,20,28,48.31
11.5327,44.2233,2016,1,6,1.5,26.5,20,42,46.4
12.7732,43.3542,2016,1,6,1.3,10.7,21,24,15.04
12.9683,42.8548,2016,1,6,1.6,9.1,21,32,12.82
10.5807,46.419,2016,1,6,1.1,10.2,22,12,34.57
12.5545,43.4663,2016,1,7,0.8,9.5,1,16,14.33
12.5013,43.4263,2016,1,7,0.4,7.6,5,20,45.81
6.5728,45.0657,2016,1,7,1.3,9.7,5,41,23.62
11.9037,43.9973,2016,1,7,2.3,24.9,7,11,19.35
11.8162,43.9837,2016,1,7,1.0,29.2,7,16,45.38
